person,personLabel,value,valueLabel,Born,Pa
http://www.wikidata.org/entity/Q199894,Thomas Cranmer,http://www.wikidata.org/entity/Q1984623,Divinitatis Doctor,1489-07-11T00:00:00Z,http://www.wikidata.org/entity/Q76349078
http://www.wikidata.org/entity/Q61153723,Andreas Erlandsen,http://www.wikidata.org/entity/Q1771785,Candidate of Law,1827-11-27T00:00:00Z,http://www.wikidata.org/entity/Q28991673
http://www.wikidata.org/entity/Q16987463,Sara Melleri,http://www.wikidata.org/entity/Q2091008,Master of Arts,1986-02-14T00:00:00Z,http://www.wikidata.org/entity/Q4801368
http://www.wikidata.org/entity/Q11978709,Q11978709,http://www.wikidata.org/entity/Q1771785,Candidate of Law,1918-01-21T00:00:00Z,http://www.wikidata.org/entity/Q1058890
http://www.wikidata.org/entity/Q310788,Alexander Michailowitsch Ljapunow,http://www.wikidata.org/entity/Q2248352,Doctor of Science,1857-06-06T00:00:00Z,http://www.wikidata.org/entity/Q4272733
http://www.wikidata.org/entity/Q372452,Fríðrikur Petersen,http://www.wikidata.org/entity/Q1787885,Cand.theol.,1853-04-22T00:00:00Z,http://www.wikidata.org/entity/Q21043079
http://www.wikidata.org/entity/Q13529891,"John Butcher, 1st Baron Danesfort",http://www.wikidata.org/entity/Q2091008,Master of Arts,1853-11-15T00:00:00Z,http://www.wikidata.org/entity/Q7411025
http://www.wikidata.org/entity/Q7526946,George Wheler,http://www.wikidata.org/entity/Q2091008,Master of Arts,1651-01-20T00:00:00Z,http://www.wikidata.org/entity/Q76329484
http://www.wikidata.org/entity/Q63161418,Alfred Dickinson Price,http://www.wikidata.org/entity/Q1907867,Master of Engineering,1857-09-16T00:00:00Z,http://www.wikidata.org/entity/Q76092040
http://www.wikidata.org/entity/Q99187714,Rachel Wolf,http://www.wikidata.org/entity/Q1765120,Bachelor of Arts,1985-01-01T00:00:00Z,http://www.wikidata.org/entity/Q2993421
http://www.wikidata.org/entity/Q133009,Gro Harlem Brundtland,http://www.wikidata.org/entity/Q1772367,Candidate of Medicine,1939-04-20T00:00:00Z,http://www.wikidata.org/entity/Q4584505
http://www.wikidata.org/entity/Q8018859,William Stockley,http://www.wikidata.org/entity/Q2091008,Master of Arts,1859-06-29T00:00:00Z,http://www.wikidata.org/entity/Q75898199
http://www.wikidata.org/entity/Q12321586,Katrine Winkel Holm,http://www.wikidata.org/entity/Q1787885,Cand.theol.,1970-03-21T00:00:00Z,http://www.wikidata.org/entity/Q7666571
http://www.wikidata.org/entity/Q15695177,Nils Rosenblad,http://www.wikidata.org/entity/Q1771785,Candidate of Law,1888-08-01T00:00:00Z,http://www.wikidata.org/entity/Q18245474
http://www.wikidata.org/entity/Q36972778,Tjerand Lunde,http://www.wikidata.org/entity/Q1772367,Candidate of Medicine,1934-03-31T00:00:00Z,http://www.wikidata.org/entity/Q25430681
http://www.wikidata.org/entity/Q11871031,Kerttu Saalasti,http://www.wikidata.org/entity/Q1781198,Agronom,1907-09-21T00:00:00Z,http://www.wikidata.org/entity/Q209441
http://www.wikidata.org/entity/Q11958430,Antonette Helene Grønn Braarvig,http://www.wikidata.org/entity/Q1772367,Candidate of Medicine,1901-07-30T00:00:00Z,http://www.wikidata.org/entity/Q109568307
http://www.wikidata.org/entity/Q104117459,Paŭliuk Šapiećka,http://www.wikidata.org/entity/Q1907867,Master of Engineering,1984-12-12T00:00:00Z,http://www.wikidata.org/entity/Q108910862
http://www.wikidata.org/entity/Q104117459,Paŭliuk Šapiećka,http://www.wikidata.org/entity/Q1907867,Master of Engineering,1984-12-12T00:00:00Z,http://www.wikidata.org/entity/Q110020973
http://www.wikidata.org/entity/Q6148986,Jan Greve,http://www.wikidata.org/entity/Q1772367,Candidate of Medicine,1907-03-20T00:00:00Z,http://www.wikidata.org/entity/Q4960141
http://www.wikidata.org/entity/Q4794291,Camilla Stoltenberg,http://www.wikidata.org/entity/Q1772367,Candidate of Medicine,1958-02-05T00:00:00Z,http://www.wikidata.org/entity/Q377977
http://www.wikidata.org/entity/Q11881693,Matti Rossi,http://www.wikidata.org/entity/Q2091008,Master of Arts,1934-04-13T00:00:00Z,http://www.wikidata.org/entity/Q17383357
http://www.wikidata.org/entity/Q5996870,Thomas Munck af Rosenschöld,http://www.wikidata.org/entity/Q1776670,Candidatus philologiæ,1813-06-28T00:00:00Z,http://www.wikidata.org/entity/Q19828003
http://www.wikidata.org/entity/Q5650197,Hans Jacob Ustvedt,http://www.wikidata.org/entity/Q1772367,Candidate of Medicine,1903-07-04T00:00:00Z,http://www.wikidata.org/entity/Q3429758
http://www.wikidata.org/entity/Q17119832,Alfthan Vogt Brocklesby Juel,http://www.wikidata.org/entity/Q1771785,Candidate of Law,1857-09-27T00:00:00Z,http://www.wikidata.org/entity/Q17119836
http://www.wikidata.org/entity/Q8009850,"William Gibson, 2nd Baron Ashbourne",http://www.wikidata.org/entity/Q2091008,Master of Arts,1868-12-16T00:00:00Z,http://www.wikidata.org/entity/Q5343102
http://www.wikidata.org/entity/Q315143,"John Boyd Orr, 1. Baron Boyd-Orr",http://www.wikidata.org/entity/Q2248352,Doctor of Science,1880-09-23T00:00:00Z,http://www.wikidata.org/entity/Q75447507
http://www.wikidata.org/entity/Q57475,Klaus Fuchs,http://www.wikidata.org/entity/Q2248352,Doctor of Science,1911-12-29T00:00:00Z,http://www.wikidata.org/entity/Q75489
http://www.wikidata.org/entity/Q151040,Alexius II.,http://www.wikidata.org/entity/Q1984623,Divinitatis Doctor,1929-02-23T00:00:00Z,http://www.wikidata.org/entity/Q12370276
http://www.wikidata.org/entity/Q104828736,Fredrik Hård af Segerstad,http://www.wikidata.org/entity/Q1765120,Bachelor of Arts,1887-05-10T00:00:00Z,http://www.wikidata.org/entity/Q104831678
http://www.wikidata.org/entity/Q58632,Hans Jürgen Eysenck,http://www.wikidata.org/entity/Q2248352,Doctor of Science,1916-03-04T00:00:00Z,http://www.wikidata.org/entity/Q15434821
http://www.wikidata.org/entity/Q96585478,"Acworth, Andrew Oswald",http://www.wikidata.org/entity/Q1765120,Bachelor of Arts,1858-01-01T00:00:00Z,http://www.wikidata.org/entity/Q28054532
http://www.wikidata.org/entity/Q17094218,Marit Halvorsen,http://www.wikidata.org/entity/Q1771785,Candidate of Law,1957-01-16T00:00:00Z,http://www.wikidata.org/entity/Q11996899
http://www.wikidata.org/entity/Q17113264,Johan L. Tønnesson,http://www.wikidata.org/entity/Q1776670,Candidatus philologiæ,1956-07-31T00:00:00Z,http://www.wikidata.org/entity/Q11982783
http://www.wikidata.org/entity/Q350994,Adam Storey Farrar,http://www.wikidata.org/entity/Q1984623,Divinitatis Doctor,1826-04-20T00:00:00Z,http://www.wikidata.org/entity/Q105539297
http://www.wikidata.org/entity/Q13419754,Ola Mestad,http://www.wikidata.org/entity/Q1771785,Candidate of Law,1955-12-08T00:00:00Z,http://www.wikidata.org/entity/Q3429540
http://www.wikidata.org/entity/Q6742478,Malcolm Macnaghten,http://www.wikidata.org/entity/Q2091008,Master of Arts,1869-01-12T00:00:00Z,http://www.wikidata.org/entity/Q1726897
http://www.wikidata.org/entity/Q18730350,George Musgrave,http://www.wikidata.org/entity/Q2091008,Master of Arts,1798-07-01T00:00:00Z,http://www.wikidata.org/entity/Q76085924
http://www.wikidata.org/entity/Q193803,Roger Penrose,http://www.wikidata.org/entity/Q2248352,Doctor of Science,1931-08-08T00:00:00Z,http://www.wikidata.org/entity/Q339375
http://www.wikidata.org/entity/Q6758216,Marcus Manuel Hartog,http://www.wikidata.org/entity/Q2091008,Master of Arts,1851-08-19T00:00:00Z,http://www.wikidata.org/entity/Q47119362
http://www.wikidata.org/entity/Q33035160,Musarat Kalanchoi,http://www.wikidata.org/entity/Q2091008,Master of Arts,1956-11-10T00:00:00Z,http://www.wikidata.org/entity/Q30131525
http://www.wikidata.org/entity/Q688529,Carsten Hauch,http://www.wikidata.org/entity/Q2628227,Doktor der Wissenschaft,1790-05-12T00:00:00Z,http://www.wikidata.org/entity/Q1453144
http://www.wikidata.org/entity/Q11425705,Tsuboi Shōgorō,http://www.wikidata.org/entity/Q2248352,Doctor of Science,1863-02-22T00:00:00Z,http://www.wikidata.org/entity/Q6531635
http://www.wikidata.org/entity/Q16538560,Joseph-Charles d'Almeida,http://www.wikidata.org/entity/Q2248352,Doctor of Science,1822-11-11T00:00:00Z,http://www.wikidata.org/entity/Q10285304
http://www.wikidata.org/entity/Q63258089,Robert Gage,http://www.wikidata.org/entity/Q2091008,Master of Arts,1813-07-30T00:00:00Z,http://www.wikidata.org/entity/Q63258058
http://www.wikidata.org/entity/Q646605,Ljubomir Miletitsch,http://www.wikidata.org/entity/Q2628227,Doktor der Wissenschaft,1863-01-14T00:00:00Z,http://www.wikidata.org/entity/Q12276573
http://www.wikidata.org/entity/Q646605,Ljubomir Miletitsch,http://www.wikidata.org/entity/Q2628227,Doktor der Wissenschaft,1863-01-13T00:00:00Z,http://www.wikidata.org/entity/Q12276573
http://www.wikidata.org/entity/Q55587544,Wilbraham Fitzjohn Trench,http://www.wikidata.org/entity/Q2091008,Master of Arts,1873-02-22T00:00:00Z,http://www.wikidata.org/entity/Q75286559
http://www.wikidata.org/entity/Q71181,Hermann Grotefend,http://www.wikidata.org/entity/Q2628227,Doktor der Wissenschaft,1845-01-18T00:00:00Z,http://www.wikidata.org/entity/Q100286
http://www.wikidata.org/entity/Q1102671,Zoltán Jékely,http://www.wikidata.org/entity/Q2628227,Doktor der Wissenschaft,1913-04-24T00:00:00Z,http://www.wikidata.org/entity/Q374759
http://www.wikidata.org/entity/Q5548301,Georgina Sweet,http://www.wikidata.org/entity/Q2248352,Doctor of Science,1875-01-22T00:00:00Z,http://www.wikidata.org/entity/Q5544989
http://www.wikidata.org/entity/Q76338502,J. Gilbart Smyly,http://www.wikidata.org/entity/Q2091008,Master of Arts,1867-07-10T00:00:00Z,http://www.wikidata.org/entity/Q18880174
http://www.wikidata.org/entity/Q69045,Ernst Albrecht,http://www.wikidata.org/entity/Q2628227,Doktor der Wissenschaft,1930-06-29T00:00:00Z,http://www.wikidata.org/entity/Q15434500
http://www.wikidata.org/entity/Q16943699,Henry Forster Morley,http://www.wikidata.org/entity/Q2248352,Doctor of Science,1855-01-01T00:00:00Z,http://www.wikidata.org/entity/Q2401379
http://www.wikidata.org/entity/Q4414,Faure Gnassingbé,http://www.wikidata.org/entity/Q2628227,Doktor der Wissenschaft,1966-06-06T00:00:00Z,http://www.wikidata.org/entity/Q155385
http://www.wikidata.org/entity/Q3035008,Dominique Borne,http://www.wikidata.org/entity/Q2827277,agrégation d'histoire,1939-03-08T00:00:00Z,http://www.wikidata.org/entity/Q3592076
http://www.wikidata.org/entity/Q132589,Camilo José Cela,http://www.wikidata.org/entity/Q2628227,Doktor der Wissenschaft,1916-05-11T00:00:00Z,http://www.wikidata.org/entity/Q203027
http://www.wikidata.org/entity/Q22693770,Christian Schulze Pellengahr,http://www.wikidata.org/entity/Q2754873,Doktor beider Rechte,1975-12-13T00:00:00Z,http://www.wikidata.org/entity/Q94944159
http://www.wikidata.org/entity/Q75410106,John Ashley-Cooper,http://www.wikidata.org/entity/Q2091008,Master of Arts,1915-10-05T00:00:00Z,http://www.wikidata.org/entity/Q4772030
http://www.wikidata.org/entity/Q70569171,Zbigniew Fingas,http://www.wikidata.org/entity/Q2091008,Master of Arts,1986-01-01T00:00:00Z,http://www.wikidata.org/entity/Q70448031
http://www.wikidata.org/entity/Q76073909,Oenone Dundas,http://www.wikidata.org/entity/Q2091008,Master of Arts,1927-09-26T00:00:00Z,http://www.wikidata.org/entity/Q76073780
http://www.wikidata.org/entity/Q76088900,Robert Colvile,http://www.wikidata.org/entity/Q2091008,Master of Arts,1980-06-23T00:00:00Z,http://www.wikidata.org/entity/Q76088897
http://www.wikidata.org/entity/Q124174,Karl Wien,http://www.wikidata.org/entity/Q2628227,Doktor der Wissenschaft,1906-09-10T00:00:00Z,http://www.wikidata.org/entity/Q57068
http://www.wikidata.org/entity/Q8056214,Yoshinori Ōsumi,http://www.wikidata.org/entity/Q2248352,Doctor of Science,1945-02-09T00:00:00Z,http://www.wikidata.org/entity/Q1183825
http://www.wikidata.org/entity/Q3384677,Pierre Deffontaines,http://www.wikidata.org/entity/Q2827275,agregation of history and geography,1894-02-21T00:00:00Z,http://www.wikidata.org/entity/Q17619047
http://www.wikidata.org/entity/Q75307777,George Stewart,http://www.wikidata.org/entity/Q2091008,Master of Arts,1851-01-01T00:00:00Z,http://www.wikidata.org/entity/Q75307781
http://www.wikidata.org/entity/Q4216773,Kassian,http://www.wikidata.org/entity/Q1984623,Divinitatis Doctor,1892-03-24T00:00:00Z,http://www.wikidata.org/entity/Q15707226
http://www.wikidata.org/entity/Q11867431,Juha Vidgrén,http://www.wikidata.org/entity/Q2787220,Master of Education,1970-01-01T00:00:00Z,http://www.wikidata.org/entity/Q11857061
http://www.wikidata.org/entity/Q3087831,Juan Luis Arsuaga,http://www.wikidata.org/entity/Q2248352,Doctor of Science,1954-01-01T00:00:00Z,http://www.wikidata.org/entity/Q5483465
http://www.wikidata.org/entity/Q42292650,Sadia Rashid,http://www.wikidata.org/entity/Q2091008,Master of Arts,1946-01-01T00:00:00Z,http://www.wikidata.org/entity/Q3695522
http://www.wikidata.org/entity/Q121278,Friedrich Wilhelm von Bissing,http://www.wikidata.org/entity/Q2628227,Doktor der Wissenschaft,1873-05-10T00:00:00Z,http://www.wikidata.org/entity/Q73382
http://www.wikidata.org/entity/Q5576416,Godfrey Day,http://www.wikidata.org/entity/Q1984623,Divinitatis Doctor,1874-05-12T00:00:00Z,http://www.wikidata.org/entity/Q6793007
http://www.wikidata.org/entity/Q121278,Friedrich Wilhelm von Bissing,http://www.wikidata.org/entity/Q2628227,Doktor der Wissenschaft,1873-04-22T00:00:00Z,http://www.wikidata.org/entity/Q73382
http://www.wikidata.org/entity/Q3081151,Francette Lazard,http://www.wikidata.org/entity/Q2827277,agrégation d'histoire,1937-01-07T00:00:00Z,http://www.wikidata.org/entity/Q66764763
http://www.wikidata.org/entity/Q21154149,Juri Michailowitsch Polukarow,http://www.wikidata.org/entity/Q2625729,korrespondierendes Mitglied,1927-11-28T00:00:00Z,http://www.wikidata.org/entity/Q19908901
http://www.wikidata.org/entity/Q198026,Zhou Xiaochuan,http://www.wikidata.org/entity/Q2628227,Doktor der Wissenschaft,1948-01-29T00:00:00Z,http://www.wikidata.org/entity/Q7929012
http://www.wikidata.org/entity/Q21452356,Saara Kotkaniemi,http://www.wikidata.org/entity/Q2091008,Master of Arts,1986-08-27T00:00:00Z,http://www.wikidata.org/entity/Q11887348
http://www.wikidata.org/entity/Q34286,Alexander Graham Bell,http://www.wikidata.org/entity/Q2628227,Doktor der Wissenschaft,1847-03-03T00:00:00Z,http://www.wikidata.org/entity/Q436991
http://www.wikidata.org/entity/Q12044794,Petr Arenberger,http://www.wikidata.org/entity/Q2248352,Doctor of Science,1958-12-04T00:00:00Z,http://www.wikidata.org/entity/Q106812171
http://www.wikidata.org/entity/Q75259414,George Frederick John Marsham,http://www.wikidata.org/entity/Q2091008,Master of Arts,1806-06-02T00:00:00Z,http://www.wikidata.org/entity/Q17199051
http://www.wikidata.org/entity/Q3500840,Jan Firbas,http://www.wikidata.org/entity/Q2248352,Doctor of Science,1921-03-25T00:00:00Z,http://www.wikidata.org/entity/Q95449434
http://www.wikidata.org/entity/Q21503698,Claude Moreau,http://www.wikidata.org/entity/Q2248352,Doctor of Science,1924-01-09T00:00:00Z,http://www.wikidata.org/entity/Q21392512
http://www.wikidata.org/entity/Q5341885,Edward Bickersteth,http://www.wikidata.org/entity/Q1984623,Divinitatis Doctor,1814-10-23T00:00:00Z,http://www.wikidata.org/entity/Q76003801
http://www.wikidata.org/entity/Q54084643,Paul Privat-Deschanel,http://www.wikidata.org/entity/Q2827275,agregation of history and geography,1867-03-11T00:00:00Z,http://www.wikidata.org/entity/Q15969891
http://www.wikidata.org/entity/Q61995410,Sadiqul Khairi,http://www.wikidata.org/entity/Q2091008,Master of Arts,1915-05-11T00:00:00Z,http://www.wikidata.org/entity/Q6779493
http://www.wikidata.org/entity/Q75616435,Edmond Henry Stuart Nugent,http://www.wikidata.org/entity/Q2091008,Master of Arts,1849-01-26T00:00:00Z,http://www.wikidata.org/entity/Q75543035
http://www.wikidata.org/entity/Q552004,Pierre Auger,http://www.wikidata.org/entity/Q2248352,Doctor of Science,1899-05-14T00:00:00Z,http://www.wikidata.org/entity/Q3557134
http://www.wikidata.org/entity/Q34413,Benazir Bhutto,http://www.wikidata.org/entity/Q2628227,Doktor der Wissenschaft,1953-06-21T00:00:00Z,http://www.wikidata.org/entity/Q131355
http://www.wikidata.org/entity/Q3022608,Denis Crouzet,http://www.wikidata.org/entity/Q2827277,agrégation d'histoire,1953-03-10T00:00:00Z,http://www.wikidata.org/entity/Q600440
http://www.wikidata.org/entity/Q2960945,Charlotte Barnum,http://www.wikidata.org/entity/Q2248352,Doctor of Science,1860-05-17T00:00:00Z,http://www.wikidata.org/entity/Q23041539
http://www.wikidata.org/entity/Q78141,Georg von Oettingen,http://www.wikidata.org/entity/Q2628227,Doktor der Wissenschaft,1824-11-22T00:00:00Z,http://www.wikidata.org/entity/Q12358838
http://www.wikidata.org/entity/Q3165892,Jean-François Sirinelli,http://www.wikidata.org/entity/Q2827277,agrégation d'histoire,1949-06-11T00:00:00Z,http://www.wikidata.org/entity/Q3174650
http://www.wikidata.org/entity/Q62852,Theodor Holm Nelson,http://www.wikidata.org/entity/Q2628227,Doktor der Wissenschaft,1937-06-17T00:00:00Z,http://www.wikidata.org/entity/Q1559143
http://www.wikidata.org/entity/Q11427587,Jun'ichi Hori,http://www.wikidata.org/entity/Q2248352,Doctor of Science,1926-10-06T00:00:00Z,http://www.wikidata.org/entity/Q11427238
http://www.wikidata.org/entity/Q187953,Armand Bazin de Bezons,http://www.wikidata.org/entity/Q2628227,Doktor der Wissenschaft,1654-12-29T00:00:00Z,http://www.wikidata.org/entity/Q1096508
http://www.wikidata.org/entity/Q3301202,Maurice Nivat,http://www.wikidata.org/entity/Q2248352,Doctor of Science,1937-12-21T00:00:00Z,http://www.wikidata.org/entity/Q109746388
http://www.wikidata.org/entity/Q75278418,George Bennet,http://www.wikidata.org/entity/Q2091008,Master of Arts,1925-03-12T00:00:00Z,http://www.wikidata.org/entity/Q75278399
http://www.wikidata.org/entity/Q720688,Paul-Émile Botta,http://www.wikidata.org/entity/Q2628227,Doktor der Wissenschaft,1802-12-06T00:00:00Z,http://www.wikidata.org/entity/Q623180
http://www.wikidata.org/entity/Q7787223,Thomas Aylmer Pearson Hackett,http://www.wikidata.org/entity/Q1984623,Divinitatis Doctor,1854-12-05T00:00:00Z,http://www.wikidata.org/entity/Q76230500
http://www.wikidata.org/entity/Q969247,Mario Bezzi,http://www.wikidata.org/entity/Q2628227,Doktor der Wissenschaft,1868-08-01T00:00:00Z,http://www.wikidata.org/entity/Q39139986
http://www.wikidata.org/entity/Q11731214,Józef Puzyna,http://www.wikidata.org/entity/Q1984623,Divinitatis Doctor,1690-01-01T00:00:00Z,http://www.wikidata.org/entity/Q106368336
http://www.wikidata.org/entity/Q75672609,Richard Neville Somerville,http://www.wikidata.org/entity/Q2091008,Master of Arts,1864-08-17T00:00:00Z,http://www.wikidata.org/entity/Q75672603
http://www.wikidata.org/entity/Q75850677,"Thomas Leopold McClintock-Bunbury, 3rd Baron Rathdonnell",http://www.wikidata.org/entity/Q2091008,Master of Arts,1881-02-03T00:00:00Z,http://www.wikidata.org/entity/Q23018626
http://www.wikidata.org/entity/Q360252,René Worms,http://www.wikidata.org/entity/Q2628227,Doktor der Wissenschaft,1869-12-08T00:00:00Z,http://www.wikidata.org/entity/Q286609
http://www.wikidata.org/entity/Q68182087,Zenzō Tamura,http://www.wikidata.org/entity/Q2098180,Doctor of Pharmacy,1922-04-06T00:00:00Z,http://www.wikidata.org/entity/Q68178980
http://www.wikidata.org/entity/Q11014791,Roger Barthe,http://www.wikidata.org/entity/Q2827274,agrégation d'espagnol,1911-03-20T00:00:00Z,http://www.wikidata.org/entity/Q3588327
http://www.wikidata.org/entity/Q7330101,Richard Wroe,http://www.wikidata.org/entity/Q1984623,Divinitatis Doctor,1641-08-21T00:00:00Z,http://www.wikidata.org/entity/Q76345226
http://www.wikidata.org/entity/Q730209,Vojtěch Jarník,http://www.wikidata.org/entity/Q2628227,Doktor der Wissenschaft,1897-12-22T00:00:00Z,http://www.wikidata.org/entity/Q327491
http://www.wikidata.org/entity/Q11526699,Tetsuya Higashiyama,http://www.wikidata.org/entity/Q2248352,Doctor of Science,1971-01-01T00:00:00Z,http://www.wikidata.org/entity/Q11526694
http://www.wikidata.org/entity/Q78713,Ferdinand Piëch,http://www.wikidata.org/entity/Q2628227,Doktor der Wissenschaft,1937-04-17T00:00:00Z,http://www.wikidata.org/entity/Q592879
http://www.wikidata.org/entity/Q75950527,"Sir William Joshua Goulding, 1st Baronet",http://www.wikidata.org/entity/Q2091008,Master of Arts,1856-03-07T00:00:00Z,http://www.wikidata.org/entity/Q6109153
http://www.wikidata.org/entity/Q21548833,"Thomas Taylour, 6. Marquess of Headfort",http://www.wikidata.org/entity/Q2091008,Master of Arts,1932-01-20T00:00:00Z,http://www.wikidata.org/entity/Q25927680
http://www.wikidata.org/entity/Q75721793,Sir Samuel Clayton,http://www.wikidata.org/entity/Q2091008,Master of Arts,1918-01-08T00:00:00Z,http://www.wikidata.org/entity/Q75721799
http://www.wikidata.org/entity/Q434971,Dorothea Klumpke,http://www.wikidata.org/entity/Q2248352,Doctor of Science,1861-08-09T00:00:00Z,http://www.wikidata.org/entity/Q19507589
http://www.wikidata.org/entity/Q11770207,Mariusz Skibniewski,http://www.wikidata.org/entity/Q1984623,Divinitatis Doctor,1881-04-20T00:00:00Z,http://www.wikidata.org/entity/Q580545
http://www.wikidata.org/entity/Q6286153,Joseph Peacocke,http://www.wikidata.org/entity/Q1984623,Divinitatis Doctor,1866-11-28T00:00:00Z,http://www.wikidata.org/entity/Q6286151
http://www.wikidata.org/entity/Q56225964,Yves Koechlin,http://www.wikidata.org/entity/Q2248352,Doctor of Science,1922-09-10T00:00:00Z,http://www.wikidata.org/entity/Q72543
http://www.wikidata.org/entity/Q9036,Nikola Tesla,http://www.wikidata.org/entity/Q2628227,Doktor der Wissenschaft,1856-07-10T00:00:00Z,http://www.wikidata.org/entity/Q16086586
http://www.wikidata.org/entity/Q2252,Buzz Aldrin,http://www.wikidata.org/entity/Q2628227,Doktor der Wissenschaft,1930-01-20T00:00:00Z,http://www.wikidata.org/entity/Q58176045
http://www.wikidata.org/entity/Q19878,Muammar al-Gaddafi,http://www.wikidata.org/entity/Q2628227,Doktor der Wissenschaft,1942-06-07T00:00:00Z,http://www.wikidata.org/entity/Q64578491
http://www.wikidata.org/entity/Q58385206,Marc Joliot,http://www.wikidata.org/entity/Q2248352,Doctor of Science,1962-01-01T00:00:00Z,http://www.wikidata.org/entity/Q899355
http://www.wikidata.org/entity/Q20737821,Yseult Le Danois,http://www.wikidata.org/entity/Q2248352,Doctor of Science,1920-09-08T00:00:00Z,http://www.wikidata.org/entity/Q17626172
http://www.wikidata.org/entity/Q61752656,Bernhard Clausen von Clausenheim,http://www.wikidata.org/entity/Q2754873,Doktor beider Rechte,1650-04-08T00:00:00Z,http://www.wikidata.org/entity/Q61751354
http://www.wikidata.org/entity/Q64685787,Sir Henry Denis Le Marchant,http://www.wikidata.org/entity/Q2091008,Master of Arts,1839-02-15T00:00:00Z,http://www.wikidata.org/entity/Q5257345
http://www.wikidata.org/entity/Q536558,Oswald Veblen,http://www.wikidata.org/entity/Q2248352,Doctor of Science,1880-06-24T00:00:00Z,http://www.wikidata.org/entity/Q63245974
http://www.wikidata.org/entity/Q3299010,Alenush Terian,http://www.wikidata.org/entity/Q2628227,Doktor der Wissenschaft,1920-11-09T00:00:00Z,http://www.wikidata.org/entity/Q24845263
http://www.wikidata.org/entity/Q62050078,Hugh Owen Meredith,http://www.wikidata.org/entity/Q2091008,Master of Arts,1878-01-01T00:00:00Z,http://www.wikidata.org/entity/Q76272523
http://www.wikidata.org/entity/Q75513160,Colin Carnegy,http://www.wikidata.org/entity/Q2091008,Master of Arts,1942-08-16T00:00:00Z,http://www.wikidata.org/entity/Q76209502
http://www.wikidata.org/entity/Q75286417,Cholmeley Austen-Leigh,http://www.wikidata.org/entity/Q2091008,Master of Arts,1829-09-26T00:00:00Z,http://www.wikidata.org/entity/Q3161053
http://www.wikidata.org/entity/Q61947573,James Stuart Vaughan,http://www.wikidata.org/entity/Q2091008,Master of Arts,1825-01-01T00:00:00Z,http://www.wikidata.org/entity/Q65937194
http://www.wikidata.org/entity/Q62081284,Nanna Noe-Nygaard,http://www.wikidata.org/entity/Q2248352,Doctor of Science,1940-12-07T00:00:00Z,http://www.wikidata.org/entity/Q6013296
http://www.wikidata.org/entity/Q21556657,John Dunville,http://www.wikidata.org/entity/Q2091008,Master of Arts,1866-01-01T00:00:00Z,http://www.wikidata.org/entity/Q75757042
http://www.wikidata.org/entity/Q37767,T. S. Eliot,http://www.wikidata.org/entity/Q2628227,Doktor der Wissenschaft,1888-09-26T00:00:00Z,http://www.wikidata.org/entity/Q5729871
http://www.wikidata.org/entity/Q231552,Aischa al-Gaddafi,http://www.wikidata.org/entity/Q2628227,Doktor der Wissenschaft,1976-01-01T00:00:00Z,http://www.wikidata.org/entity/Q19878
http://www.wikidata.org/entity/Q61872065,Virginia Warfield,http://www.wikidata.org/entity/Q2091008,Master of Arts,1942-09-30T00:00:00Z,http://www.wikidata.org/entity/Q1292667
http://www.wikidata.org/entity/Q73691376,Arthur Charles Devas,http://www.wikidata.org/entity/Q2091008,Master of Arts,1843-07-06T00:00:00Z,http://www.wikidata.org/entity/Q73673862
http://www.wikidata.org/entity/Q707716,Friedrich Parrot,http://www.wikidata.org/entity/Q2628227,Doktor der Wissenschaft,1791-10-14T00:00:00Z,http://www.wikidata.org/entity/Q282545
http://www.wikidata.org/entity/Q216148,Ignotus,http://www.wikidata.org/entity/Q2628227,Doktor der Wissenschaft,1869-11-02T00:00:00Z,http://www.wikidata.org/entity/Q785508
http://www.wikidata.org/entity/Q335513,"James Hamilton, 1. Duke of Abercorn",http://www.wikidata.org/entity/Q2628227,Doktor der Wissenschaft,1811-01-21T00:00:00Z,http://www.wikidata.org/entity/Q3806594
http://www.wikidata.org/entity/Q64150374,"Francis Robert Eden, 6th Baron Henley",http://www.wikidata.org/entity/Q2091008,Master of Arts,1877-04-11T00:00:00Z,http://www.wikidata.org/entity/Q4772694
http://www.wikidata.org/entity/Q55841,Edward Raczyński,http://www.wikidata.org/entity/Q2628227,Doktor der Wissenschaft,1891-12-19T00:00:00Z,http://www.wikidata.org/entity/Q5341534
http://www.wikidata.org/entity/Q92676,Joël de Rosnay,http://www.wikidata.org/entity/Q2628227,Doktor der Wissenschaft,1937-06-12T00:00:00Z,http://www.wikidata.org/entity/Q3099944
http://www.wikidata.org/entity/Q3159700,Jacques Ozouf,http://www.wikidata.org/entity/Q2827277,agrégation d'histoire,1928-09-08T00:00:00Z,http://www.wikidata.org/entity/Q56240805
http://www.wikidata.org/entity/Q73721965,Charles Frederick Devas,http://www.wikidata.org/entity/Q2091008,Master of Arts,1825-06-25T00:00:00Z,http://www.wikidata.org/entity/Q81680194
http://www.wikidata.org/entity/Q1782833,Konstantinos A. Doxiadis,http://www.wikidata.org/entity/Q2628227,Doktor der Wissenschaft,1914-05-27T00:00:00Z,http://www.wikidata.org/entity/Q16524004
http://www.wikidata.org/entity/Q61040,Wilhelm Roux,http://www.wikidata.org/entity/Q2628227,Doktor der Wissenschaft,1850-06-09T00:00:00Z,http://www.wikidata.org/entity/Q1458256
