person,personLabel,value,valueLabel,Born,Mom
http://www.wikidata.org/entity/Q73694,Thomas William Körner,http://www.wikidata.org/entity/Q752297,Doktor der Philosophie,1946-02-17T00:00:00Z,http://www.wikidata.org/entity/Q5338596
http://www.wikidata.org/entity/Q5879,Johann Wolfgang von Goethe,http://www.wikidata.org/entity/Q749020,Lizenziat,1749-08-28T00:00:00Z,http://www.wikidata.org/entity/Q103757
http://www.wikidata.org/entity/Q222134,Theodore Kaczynski,http://www.wikidata.org/entity/Q752297,Doktor der Philosophie,1942-05-22T00:00:00Z,http://www.wikidata.org/entity/Q61769929
http://www.wikidata.org/entity/Q49355,James Bryant Conant,http://www.wikidata.org/entity/Q752297,Doktor der Philosophie,1893-03-26T00:00:00Z,http://www.wikidata.org/entity/Q96208037
http://www.wikidata.org/entity/Q6255591,John Roosevelt Boettiger,http://www.wikidata.org/entity/Q752297,Doktor der Philosophie,1939-03-30T00:00:00Z,http://www.wikidata.org/entity/Q4767446
http://www.wikidata.org/entity/Q122392,Jakob I Bernoulli,http://www.wikidata.org/entity/Q752297,Doktor der Philosophie,1655-01-06T00:00:00Z,http://www.wikidata.org/entity/Q108696770
http://www.wikidata.org/entity/Q25820,Thomas Young,http://www.wikidata.org/entity/Q752297,Doktor der Philosophie,1773-06-13T00:00:00Z,http://www.wikidata.org/entity/Q108840777
http://www.wikidata.org/entity/Q2080045,Petr Pokorný,http://www.wikidata.org/entity/Q462390,Dozent,1933-04-21T00:00:00Z,http://www.wikidata.org/entity/Q95725771
http://www.wikidata.org/entity/Q76556,Richard Dedekind,http://www.wikidata.org/entity/Q752297,Doktor der Philosophie,1831-10-06T00:00:00Z,http://www.wikidata.org/entity/Q15726627
http://www.wikidata.org/entity/Q6204325,Tuttu Tarkiainen,http://www.wikidata.org/entity/Q752297,Doktor der Philosophie,1912-12-09T00:00:00Z,http://www.wikidata.org/entity/Q2266966
http://www.wikidata.org/entity/Q459719,Richard Garfield,http://www.wikidata.org/entity/Q752297,Doktor der Philosophie,1963-06-26T00:00:00Z,http://www.wikidata.org/entity/Q102424986
http://www.wikidata.org/entity/Q496874,Andreas Dress,http://www.wikidata.org/entity/Q503765,Doktor der Naturwissenschaften,1938-08-26T00:00:00Z,http://www.wikidata.org/entity/Q51884440
http://www.wikidata.org/entity/Q315262,Simon Sebag Montefiore,http://www.wikidata.org/entity/Q752297,Doktor der Philosophie,1965-06-27T00:00:00Z,http://www.wikidata.org/entity/Q75851959
http://www.wikidata.org/entity/Q9047,Gottfried Wilhelm Leibniz,http://www.wikidata.org/entity/Q752297,Doktor der Philosophie,1646-07-01T00:00:00Z,http://www.wikidata.org/entity/Q27156694
http://www.wikidata.org/entity/Q2080045,Petr Pokorný,http://www.wikidata.org/entity/Q737462,Kandidat Nauk,1933-04-21T00:00:00Z,http://www.wikidata.org/entity/Q95725771
http://www.wikidata.org/entity/Q19398801,Xu Zhanzeng,http://www.wikidata.org/entity/Q420477,jinshi,1627-01-01T00:00:00Z,http://www.wikidata.org/entity/Q11963072
http://www.wikidata.org/entity/Q62742092,Tomáš Svoboda,http://www.wikidata.org/entity/Q503765,Doktor der Naturwissenschaften,1959-07-14T00:00:00Z,http://www.wikidata.org/entity/Q62741946
http://www.wikidata.org/entity/Q120794,Sigmund Widmer,http://www.wikidata.org/entity/Q752297,Doktor der Philosophie,1919-07-30T00:00:00Z,http://www.wikidata.org/entity/Q21514684
http://www.wikidata.org/entity/Q19602392,Martin Wernisch,http://www.wikidata.org/entity/Q462390,Dozent,1962-03-06T00:00:00Z,http://www.wikidata.org/entity/Q51564845
http://www.wikidata.org/entity/Q58632,Hans Jürgen Eysenck,http://www.wikidata.org/entity/Q752297,Doktor der Philosophie,1916-03-04T00:00:00Z,http://www.wikidata.org/entity/Q84452
http://www.wikidata.org/entity/Q442231,Marie Charlotte Carmichael Stopes,http://www.wikidata.org/entity/Q752297,Doktor der Philosophie,1880-10-15T00:00:00Z,http://www.wikidata.org/entity/Q110132814
http://www.wikidata.org/entity/Q13668118,Pan Zutong,http://www.wikidata.org/entity/Q420477,jinshi,1829-01-01T00:00:00Z,http://www.wikidata.org/entity/Q45438455
http://www.wikidata.org/entity/Q10948168,Aixinjueluo Shengyu,http://www.wikidata.org/entity/Q420477,jinshi,1850-02-24T00:00:00Z,http://www.wikidata.org/entity/Q45691803
http://www.wikidata.org/entity/Q104600997,Guy Loando Mboyo,http://www.wikidata.org/entity/Q749020,Lizenziat,1983-02-05T00:00:00Z,http://www.wikidata.org/entity/Q104601534
http://www.wikidata.org/entity/Q70927153,Katerina Wenedikowa,http://www.wikidata.org/entity/Q462390,Dozent,1942-11-20T00:00:00Z,http://www.wikidata.org/entity/Q66386579
http://www.wikidata.org/entity/Q19203814,Andrej Awramow,http://www.wikidata.org/entity/Q462390,Dozent,1943-12-24T00:00:00Z,http://www.wikidata.org/entity/Q28538996
http://www.wikidata.org/entity/Q11052819,Chongshi,http://www.wikidata.org/entity/Q420477,jinshi,1820-01-01T00:00:00Z,http://www.wikidata.org/entity/Q45693322
http://www.wikidata.org/entity/Q7482632,Zeng Guangjun,http://www.wikidata.org/entity/Q420477,jinshi,1866-01-01T00:00:00Z,http://www.wikidata.org/entity/Q61305648
http://www.wikidata.org/entity/Q6239026,"John Herbert, 8th Earl of Powis",http://www.wikidata.org/entity/Q752297,Doktor der Philosophie,1952-05-19T00:00:00Z,http://www.wikidata.org/entity/Q75303149
http://www.wikidata.org/entity/Q1794442,Ralph Piddington,http://www.wikidata.org/entity/Q752297,Doktor der Philosophie,1906-02-19T00:00:00Z,http://www.wikidata.org/entity/Q24033910
http://www.wikidata.org/entity/Q6272458,Jonathan Ashmore,http://www.wikidata.org/entity/Q752297,Doktor der Philosophie,1948-04-16T00:00:00Z,http://www.wikidata.org/entity/Q3442206
http://www.wikidata.org/entity/Q454074,Louise Leakey,http://www.wikidata.org/entity/Q752297,Doktor der Philosophie,1972-03-21T00:00:00Z,http://www.wikidata.org/entity/Q454139
http://www.wikidata.org/entity/Q16260067,Zheng Fangkun,http://www.wikidata.org/entity/Q420477,jinshi,1693-01-01T00:00:00Z,http://www.wikidata.org/entity/Q45679216
http://www.wikidata.org/entity/Q19581,Rafael Correa,http://www.wikidata.org/entity/Q752297,Doktor der Philosophie,1963-04-06T00:00:00Z,http://www.wikidata.org/entity/Q56229132
http://www.wikidata.org/entity/Q503850,Kamal Dschumblat,http://www.wikidata.org/entity/Q749020,Lizenziat,1917-12-06T00:00:00Z,http://www.wikidata.org/entity/Q16932588
http://www.wikidata.org/entity/Q6064520,Gad Rausing,http://www.wikidata.org/entity/Q752297,Doktor der Philosophie,1922-05-19T00:00:00Z,http://www.wikidata.org/entity/Q84614620
http://www.wikidata.org/entity/Q15913200,Chen Ding,http://www.wikidata.org/entity/Q420477,jinshi,1854-01-01T00:00:00Z,http://www.wikidata.org/entity/Q67263265
http://www.wikidata.org/entity/Q15938315,Lu Xixiong,http://www.wikidata.org/entity/Q420477,jinshi,1734-01-01T00:00:00Z,http://www.wikidata.org/entity/Q45488494
http://www.wikidata.org/entity/Q10920913,Zhou Xiu,http://www.wikidata.org/entity/Q420477,jinshi,1516-01-01T00:00:00Z,http://www.wikidata.org/entity/Q65839240
http://www.wikidata.org/entity/Q193803,Roger Penrose,http://www.wikidata.org/entity/Q752297,Doktor der Philosophie,1931-08-08T00:00:00Z,http://www.wikidata.org/entity/Q76245690
http://www.wikidata.org/entity/Q133622,Thor Heyerdahl,http://www.wikidata.org/entity/Q752297,Doktor der Philosophie,1914-10-06T00:00:00Z,http://www.wikidata.org/entity/Q108840559
http://www.wikidata.org/entity/Q184535,Sofja Wassiljewna Kowalewskaja,http://www.wikidata.org/entity/Q752297,Doktor der Philosophie,1850-01-15T00:00:00Z,http://www.wikidata.org/entity/Q27044935
http://www.wikidata.org/entity/Q6191566,Jiang Shiquan,http://www.wikidata.org/entity/Q420477,jinshi,1725-12-02T00:00:00Z,http://www.wikidata.org/entity/Q45491520
http://www.wikidata.org/entity/Q273408,Anne Wibble,http://www.wikidata.org/entity/Q749020,Lizenziat,1943-10-13T00:00:00Z,http://www.wikidata.org/entity/Q86667188
http://www.wikidata.org/entity/Q6263159,John Waterlow,http://www.wikidata.org/entity/Q752297,Doktor der Philosophie,1916-06-13T00:00:00Z,http://www.wikidata.org/entity/Q75877819
http://www.wikidata.org/entity/Q333494,Michael Freedman,http://www.wikidata.org/entity/Q752297,Doktor der Philosophie,1951-04-21T00:00:00Z,http://www.wikidata.org/entity/Q6962691
http://www.wikidata.org/entity/Q26310364,Ivan Sakazov,http://www.wikidata.org/entity/Q462390,Dozent,1895-07-11T00:00:00Z,http://www.wikidata.org/entity/Q20739128
http://www.wikidata.org/entity/Q542428,Anne McLaren,http://www.wikidata.org/entity/Q752297,Doktor der Philosophie,1927-04-26T00:00:00Z,http://www.wikidata.org/entity/Q75266301
http://www.wikidata.org/entity/Q49128,Drew Gilpin Faust,http://www.wikidata.org/entity/Q752297,Doktor der Philosophie,1947-09-18T00:00:00Z,http://www.wikidata.org/entity/Q99894393
http://www.wikidata.org/entity/Q177681,Thomas Hunt Morgan,http://www.wikidata.org/entity/Q752297,Doktor der Philosophie,1866-09-25T00:00:00Z,http://www.wikidata.org/entity/Q89830024
http://www.wikidata.org/entity/Q159430,Arthur Cayley,http://www.wikidata.org/entity/Q752297,Doktor der Philosophie,1821-08-16T00:00:00Z,http://www.wikidata.org/entity/Q75559481
http://www.wikidata.org/entity/Q296047,Sam Harris,http://www.wikidata.org/entity/Q752297,Doktor der Philosophie,1967-04-09T00:00:00Z,http://www.wikidata.org/entity/Q446299
http://www.wikidata.org/entity/Q450331,Cathleen Synge Morawetz,http://www.wikidata.org/entity/Q752297,Doktor der Philosophie,1923-05-05T00:00:00Z,http://www.wikidata.org/entity/Q75870217
http://www.wikidata.org/entity/Q11175303,Linqing,http://www.wikidata.org/entity/Q420477,jinshi,1791-01-01T00:00:00Z,http://www.wikidata.org/entity/Q15904009
http://www.wikidata.org/entity/Q38193,Arthur Schopenhauer,http://www.wikidata.org/entity/Q752297,Doktor der Philosophie,1788-02-22T00:00:00Z,http://www.wikidata.org/entity/Q61440
http://www.wikidata.org/entity/Q316371,Wladimir Iwanowitsch Wernadski,http://www.wikidata.org/entity/Q503765,Doktor der Naturwissenschaften,1863-03-12T00:00:00Z,http://www.wikidata.org/entity/Q12088748
http://www.wikidata.org/entity/Q16077399,Tian Wen,http://www.wikidata.org/entity/Q420477,jinshi,1635-01-01T00:00:00Z,http://www.wikidata.org/entity/Q65799378
http://www.wikidata.org/entity/Q1388588,Gunnar Wennerberg,http://www.wikidata.org/entity/Q462390,Dozent,1817-10-02T00:00:00Z,http://www.wikidata.org/entity/Q79164349
http://www.wikidata.org/entity/Q310903,Neil deGrasse Tyson,http://www.wikidata.org/entity/Q752297,Doktor der Philosophie,1958-10-05T00:00:00Z,http://www.wikidata.org/entity/Q47483130
http://www.wikidata.org/entity/Q16240438,Vincent Berthier de Lioncourt,http://www.wikidata.org/entity/Q694134,Diplôme d’études approfondies,1947-01-01T00:00:00Z,http://www.wikidata.org/entity/Q56256562
http://www.wikidata.org/entity/Q16106618,"Paul Capell, 11th Earl of Essex",http://www.wikidata.org/entity/Q749020,Lizenziat,1944-05-29T00:00:00Z,http://www.wikidata.org/entity/Q75666102
http://www.wikidata.org/entity/Q453537,Maria Rybakova,http://www.wikidata.org/entity/Q752297,Doktor der Philosophie,1973-12-06T00:00:00Z,http://www.wikidata.org/entity/Q4196417
http://www.wikidata.org/entity/Q15930776,Qian Chenqun,http://www.wikidata.org/entity/Q420477,jinshi,1686-01-01T00:00:00Z,http://www.wikidata.org/entity/Q2962602
http://www.wikidata.org/entity/Q471260,Josiah Royce,http://www.wikidata.org/entity/Q752297,Doktor der Philosophie,1855-11-20T00:00:00Z,http://www.wikidata.org/entity/Q55720041
http://www.wikidata.org/entity/Q15908460,Xiong Cilv,http://www.wikidata.org/entity/Q420477,jinshi,1635-01-01T00:00:00Z,http://www.wikidata.org/entity/Q65799447
http://www.wikidata.org/entity/Q50612,Susan E. Rice,http://www.wikidata.org/entity/Q752297,Doktor der Philosophie,1964-11-17T00:00:00Z,http://www.wikidata.org/entity/Q29261542
http://www.wikidata.org/entity/Q45705709,Chen Xu,http://www.wikidata.org/entity/Q420477,jinshi,1495-01-01T00:00:00Z,http://www.wikidata.org/entity/Q65823166
http://www.wikidata.org/entity/Q11085034,Fang Fengshi,http://www.wikidata.org/entity/Q420477,jinshi,1523-01-01T00:00:00Z,http://www.wikidata.org/entity/Q65827345
http://www.wikidata.org/entity/Q6276882,Jordan B. Peterson,http://www.wikidata.org/entity/Q752297,Doktor der Philosophie,1962-06-12T00:00:00Z,http://www.wikidata.org/entity/Q106100068
http://www.wikidata.org/entity/Q5991041,Björn Molin,http://www.wikidata.org/entity/Q752297,Doktor der Philosophie,1932-04-08T00:00:00Z,http://www.wikidata.org/entity/Q4976293
http://www.wikidata.org/entity/Q7490,Clara Immerwahr,http://www.wikidata.org/entity/Q503765,Doktor der Naturwissenschaften,1870-06-21T00:00:00Z,http://www.wikidata.org/entity/Q106267402
http://www.wikidata.org/entity/Q208135,Saif al-Islam al-Gaddafi,http://www.wikidata.org/entity/Q752297,Doktor der Philosophie,1972-06-25T00:00:00Z,http://www.wikidata.org/entity/Q240227
http://www.wikidata.org/entity/Q11114318,Liang Zhangju,http://www.wikidata.org/entity/Q420477,jinshi,1775-01-01T00:00:00Z,http://www.wikidata.org/entity/Q45437630
http://www.wikidata.org/entity/Q6077779,Lars Gunnar Torgny Romell,http://www.wikidata.org/entity/Q752297,Doktor der Philosophie,1891-01-22T00:00:00Z,http://www.wikidata.org/entity/Q59584996
http://www.wikidata.org/entity/Q8027,Martin Luther King,http://www.wikidata.org/entity/Q752297,Doktor der Philosophie,1929-01-15T00:00:00Z,http://www.wikidata.org/entity/Q1110336
http://www.wikidata.org/entity/Q434113,Bengt Strömgren,http://www.wikidata.org/entity/Q752297,Doktor der Philosophie,1908-01-21T00:00:00Z,http://www.wikidata.org/entity/Q19776546
http://www.wikidata.org/entity/Q9105493,He Shenghao,http://www.wikidata.org/entity/Q420477,jinshi,1864-01-01T00:00:00Z,http://www.wikidata.org/entity/Q63543027
http://www.wikidata.org/entity/Q101410,François Fillon,http://www.wikidata.org/entity/Q694134,Diplôme d’études approfondies,1954-03-04T00:00:00Z,http://www.wikidata.org/entity/Q27918451
http://www.wikidata.org/entity/Q6548051,Lilli Alanen,http://www.wikidata.org/entity/Q752297,Doktor der Philosophie,1941-10-16T00:00:00Z,http://www.wikidata.org/entity/Q11880589
http://www.wikidata.org/entity/Q11172617,Bao Zhizhong,http://www.wikidata.org/entity/Q420477,jinshi,1740-01-01T00:00:00Z,http://www.wikidata.org/entity/Q45699030
http://www.wikidata.org/entity/Q180468,Albert von Szent-Györgyi Nagyrápolt,http://www.wikidata.org/entity/Q752297,Doktor der Philosophie,1893-09-16T00:00:00Z,http://www.wikidata.org/entity/Q29511647
http://www.wikidata.org/entity/Q336683,Michael Dunlop Young,http://www.wikidata.org/entity/Q752297,Doktor der Philosophie,1915-08-09T00:00:00Z,http://www.wikidata.org/entity/Q75605398
http://www.wikidata.org/entity/Q57335,August Ferdinand Möbius,http://www.wikidata.org/entity/Q752297,Doktor der Philosophie,1790-11-17T00:00:00Z,http://www.wikidata.org/entity/Q101512560
http://www.wikidata.org/entity/Q3596070,Ivan M. Havel,http://www.wikidata.org/entity/Q462390,Dozent,1938-10-11T00:00:00Z,http://www.wikidata.org/entity/Q18676875
http://www.wikidata.org/entity/Q98344086,José Azuaje-Fidalgo,http://www.wikidata.org/entity/Q749020,Lizenziat,1985-01-07T00:00:00Z,http://www.wikidata.org/entity/Q103734582
http://www.wikidata.org/entity/Q78491,Stefan Zweig,http://www.wikidata.org/entity/Q752297,Doktor der Philosophie,1881-11-28T00:00:00Z,http://www.wikidata.org/entity/Q108815082
http://www.wikidata.org/entity/Q14525458,Sonja Brentjes,http://www.wikidata.org/entity/Q503765,Doktor der Naturwissenschaften,1951-01-01T00:00:00Z,http://www.wikidata.org/entity/Q64760368
http://www.wikidata.org/entity/Q449499,Svetlana Alpers,http://www.wikidata.org/entity/Q752297,Doktor der Philosophie,1936-02-10T00:00:00Z,http://www.wikidata.org/entity/Q29642124
http://www.wikidata.org/entity/Q3596070,Ivan M. Havel,http://www.wikidata.org/entity/Q737462,Kandidat Nauk,1938-10-11T00:00:00Z,http://www.wikidata.org/entity/Q18676875
http://www.wikidata.org/entity/Q16075977,Feng Hao,http://www.wikidata.org/entity/Q420477,jinshi,1719-01-01T00:00:00Z,http://www.wikidata.org/entity/Q45697922
http://www.wikidata.org/entity/Q4391279,Sergei Alexandrowitsch Ratschinski,http://www.wikidata.org/entity/Q503765,Doktor der Naturwissenschaften,1833-05-14T00:00:00Z,http://www.wikidata.org/entity/Q47147257
http://www.wikidata.org/entity/Q60785,Ricarda Huch,http://www.wikidata.org/entity/Q752297,Doktor der Philosophie,1864-07-18T00:00:00Z,http://www.wikidata.org/entity/Q61106671
http://www.wikidata.org/entity/Q2157991,Robert Lazarsfeld,http://www.wikidata.org/entity/Q752297,Doktor der Philosophie,1953-04-15T00:00:00Z,http://www.wikidata.org/entity/Q66056751
http://www.wikidata.org/entity/Q137106,Howard Walter Florey,http://www.wikidata.org/entity/Q752297,Doktor der Philosophie,1898-09-24T00:00:00Z,http://www.wikidata.org/entity/Q75597563
http://www.wikidata.org/entity/Q11176503,Huang Ji,http://www.wikidata.org/entity/Q420477,jinshi,1612-01-01T00:00:00Z,http://www.wikidata.org/entity/Q65800651
http://www.wikidata.org/entity/Q74807,Wolf Wilhelm von Baudissin,http://www.wikidata.org/entity/Q752297,Doktor der Philosophie,1847-09-26T00:00:00Z,http://www.wikidata.org/entity/Q16831920
http://www.wikidata.org/entity/Q567,Angela Merkel,http://www.wikidata.org/entity/Q503765,Doktor der Naturwissenschaften,1954-07-17T00:00:00Z,http://www.wikidata.org/entity/Q14646844
http://www.wikidata.org/entity/Q11108991,Zha Shenxing,http://www.wikidata.org/entity/Q420477,jinshi,1650-01-01T00:00:00Z,http://www.wikidata.org/entity/Q45438517
http://www.wikidata.org/entity/Q16919285,Elena Arnedo Soriano,http://www.wikidata.org/entity/Q749020,Lizenziat,1942-01-01T00:00:00Z,http://www.wikidata.org/entity/Q8774749
http://www.wikidata.org/entity/Q218415,Zoia Ceaușescu,http://www.wikidata.org/entity/Q752297,Doktor der Philosophie,1949-02-28T00:00:00Z,http://www.wikidata.org/entity/Q229162
http://www.wikidata.org/entity/Q11096642,Li Zhenyu,http://www.wikidata.org/entity/Q420477,jinshi,1641-01-01T00:00:00Z,http://www.wikidata.org/entity/Q45503932
http://www.wikidata.org/entity/Q329624,Paul Gilroy,http://www.wikidata.org/entity/Q752297,Doktor der Philosophie,1956-02-16T00:00:00Z,http://www.wikidata.org/entity/Q4896071
http://www.wikidata.org/entity/Q310798,Stephen Wolfram,http://www.wikidata.org/entity/Q752297,Doktor der Philosophie,1959-08-29T00:00:00Z,http://www.wikidata.org/entity/Q26998179
http://www.wikidata.org/entity/Q131077,Yukio Hatoyama,http://www.wikidata.org/entity/Q752297,Doktor der Philosophie,1947-02-11T00:00:00Z,http://www.wikidata.org/entity/Q4476614
http://www.wikidata.org/entity/Q68446,Ernst Tugendhat,http://www.wikidata.org/entity/Q752297,Doktor der Philosophie,1930-03-08T00:00:00Z,http://www.wikidata.org/entity/Q63139690
http://www.wikidata.org/entity/Q183655,Owen Chamberlain,http://www.wikidata.org/entity/Q752297,Doktor der Philosophie,1920-07-10T00:00:00Z,http://www.wikidata.org/entity/Q96241542
